Marital status,Application mode,Application order,Course,Daytime/evening attendance,Previous qualification,Previous qualification (grade),Nacionality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Admission grade,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Target
1,1,1,9147,1,1,133.1,1,34,34,0,0,-0.11463080288743356,0,0,0,1,1,0,26,0,11,15,15,11,0.038044198647107036,0,12,14,15,11,0.2714684065816263,1,-1.4890428695279747,0.9923450810182353,0.14012166938988344,0
1,1,1,9147,1,1,132.0,1,19,38,9,7,-0.5517661695963317,0,0,0,0,1,0,19,0,0,5,16,1,0.28247349156695284,0,0,5,6,0,-1.9651519497137022,0,0.8762220667652447,-1.1052215545807416,0.347199421388147,0
5,39,1,9238,1,1,130.0,1,19,38,9,10,1.344837276285823,0,0,0,1,1,0,34,0,0,6,8,5,0.4065683633570283,0,0,6,11,4,0.19720562131400793,0,0.3130637486001926,-0.5265824826913685,0.7877903830865802,2
1,43,1,9130,1,1,130.0,1,1,1,1,1,0.2167460073596345,1,0,0,1,1,0,33,0,0,5,12,1,0.4892982778837454,2,0,5,7,3,0.7257819164541148,0,-0.8132528877299118,-1.4668709745115993,-1.3755112388527264,1
1,17,6,9147,1,1,129.0,1,19,1,9,4,-0.34729962710345974,1,0,0,1,1,0,19,0,0,5,8,5,0.19974357704023568,1,0,5,10,4,0.10110084037944303,0,-0.8132528877299118,-1.4668709745115993,-1.3755112388527264,2
1,17,5,9119,1,1,130.0,1,19,1,4,5,-0.6222718739042186,1,0,1,0,1,0,26,0,0,5,11,1,-0.1311760810666324,0,0,5,14,1,0.14915323084672547,0,-1.0009723271182625,0.12438647318417584,1.545606837207885,0
1,39,1,9670,1,1,140.0,1,38,37,7,7,-1.5317954594759573,0,0,0,1,1,0,29,0,0,6,7,1,0.696123064200538,0,0,6,6,0,-1.9651519497137022,0,1.7397314879516577,-0.6712422506637118,-0.40621112311617363,0
1,17,5,9119,1,1,131.0,1,19,37,9,7,-0.2556422115032071,1,0,0,1,1,1,19,0,0,5,9,5,0.4065683633570283,0,0,5,8,2,0.43746757365042016,0,-1.0009723271182625,0.12438647318417584,1.545606837207885,0
1,17,1,171,1,1,129.0,1,1,1,9,9,-0.14988365504137693,1,0,0,1,1,0,18,0,0,0,0,0,-2.1994239442345584,0,0,0,0,0,-1.9651519497137022,0,0.4256954122332026,1.7879738048661231,-0.7498720732409514,0
1,39,1,9991,0,19,133.1,1,19,37,9,9,1.5845566709326384,0,0,0,0,1,0,29,0,0,5,11,2,0.1445903006890912,0,0,5,9,1,0.3413627927158553,0,-0.17500679380951956,-0.454252598705197,0.8891263042772198,0
1,43,1,9254,1,1,112.0,1,37,37,9,9,-1.2991266352599313,0,0,0,1,1,0,21,0,0,6,6,6,0.42035668244481444,0,0,6,7,5,0.22603705559437745,0,-0.8132528877299118,-1.4668709745115993,-1.3755112388527264,2
1,17,1,9254,1,1,119.0,1,1,1,4,10,-0.1357825141797994,0,0,0,1,1,0,19,0,0,6,7,5,0.03428374798680183,0,0,6,10,2,0.053048449912160574,0,-0.2876384574425296,0.12438647318417584,0.7657608350016585,1
1,1,1,9500,1,1,133.1,1,38,38,5,10,-1.827919417569082,0,0,0,1,1,0,20,0,0,7,14,5,0.46418383954527803,0,0,8,15,7,0.3137326681971677,0,1.476924272807967,1.1370048489905784,-1.7896667428492534,2
1,1,1,9085,1,1,123.0,1,3,1,2,5,-0.988901536305229,0,0,0,1,1,0,18,0,0,5,5,0,-2.1994239442345584,0,0,5,5,0,-1.9651519497137022,0,-1.4890428695279747,0.9923450810182353,0.14012166938988344,0
1,17,3,9070,1,1,131.0,1,38,37,5,5,-0.47420989485765574,1,0,0,1,1,0,18,0,0,6,6,6,0.4548274801642801,0,0,6,8,5,0.22603705559437745,0,1.476924272807967,1.1370048489905784,-1.7896667428492534,1
1,1,1,9147,1,1,120.0,1,34,34,99,99,-1.0805589519054826,0,0,1,1,1,1,21,0,0,5,5,5,0.4065683633570283,0,0,5,9,3,0.5015374276067969,0,-0.2876384574425296,0.12438647318417584,0.7657608350016585,1
1,1,1,9147,1,1,125.0,1,1,1,4,2,0.5058193950219699,1,0,0,1,1,0,20,0,0,5,0,0,-2.1994239442345584,0,0,5,0,0,-1.9651519497137022,0,-1.0009723271182625,0.12438647318417584,1.545606837207885,0
1,39,1,9119,1,1,133.1,1,37,37,9,9,-1.7856159949843504,0,0,0,1,1,1,30,0,0,5,11,0,-2.1994239442345584,0,0,5,5,0,-1.9651519497137022,0,0.4256954122332026,1.7879738048661231,-0.7498720732409514,0
1,18,2,9670,1,1,121.0,1,37,38,4,1,-1.0594072406131159,1,0,0,1,1,0,19,0,0,6,6,6,0.7305938619200033,0,0,6,6,6,0.7257819164541148,0,0.8762220667652447,-1.1052215545807416,0.347199421388147,2
1,51,1,9147,1,1,148.0,1,1,19,9,6,-0.6011201626118517,1,0,0,1,1,0,30,0,0,5,7,5,0.5720281924104625,0,0,5,7,4,0.5816247450522675,0,-1.0009723271182625,0.12438647318417584,1.545606837207885,0
1,1,1,9147,1,1,139.0,1,38,1,5,5,0.012279464866762442,1,0,0,1,1,1,22,0,0,5,8,5,0.11701366251351858,0,0,5,13,4,0.19720562131400793,0,0.4256954122332026,1.7879738048661231,-0.7498720732409514,2
1,17,3,171,1,1,125.0,1,37,37,5,10,-0.4530581835652899,1,0,0,1,1,0,22,0,0,0,0,0,-2.1994239442345584,0,0,0,0,0,-1.9651519497137022,0,0.3130637486001926,-0.5265824826913685,0.7877903830865802,2
1,17,4,9070,1,1,128.0,1,1,1,9,10,0.6468308036377435,1,0,1,0,1,0,19,0,0,6,6,6,0.42035668244481444,0,0,6,8,5,0.30292088034202946,0,-0.17500679380951956,-0.454252598705197,0.8891263042772198,0
1,17,2,9670,1,1,132.0,1,1,19,5,3,-0.20628821848768616,1,0,0,1,1,0,21,0,0,5,7,3,0.3514150870058838,0,0,5,5,4,0.19720562131400793,0,-1.4890428695279747,0.9923450810182353,0.14012166938988344,0
1,17,4,9085,1,1,137.0,1,38,38,151,151,1.0346121773311208,0,0,0,1,1,0,21,0,0,5,7,4,0.33417968814615095,0,0,5,7,5,0.3413627927158553,0,-1.4890428695279747,0.9923450810182353,0.14012166938988344,2
1,44,1,171,1,39,160.0,1,19,38,9,9,2.3319171365962377,1,0,1,1,1,1,21,0,0,0,0,0,-2.1994239442345584,0,0,0,0,0,-1.9651519497137022,0,1.476924272807967,1.1370048489905784,-1.7896667428492534,0
1,39,1,9147,1,1,120.0,1,1,19,4,7,-1.1933680787981011,0,0,0,1,1,0,27,0,0,5,13,3,0.02394250867096205,0,0,5,9,3,0.021013522933972392,0,1.476924272807967,1.1370048489905784,-1.7896667428492534,0
1,43,1,33,1,1,134.0,1,37,37,1,1,-1.8984251218769688,1,0,0,1,1,0,32,0,0,7,7,0,-2.1994239442345584,0,0,7,8,0,-1.9651519497137022,0,0.8762220667652447,-1.1052215545807416,0.347199421388147,0
1,39,1,9670,1,12,133.1,1,37,1,9,3,-0.4883110357192333,0,0,1,0,1,0,40,0,0,6,13,0,-2.1994239442345584,0,0,6,6,0,-1.9651519497137022,0,1.476924272807967,1.1370048489905784,-1.7896667428492534,0
1,1,2,9147,1,1,116.0,1,37,1,5,3,-0.14988365504137693,1,0,0,1,1,0,20,0,0,5,9,2,0.765064659639469,0,0,5,10,2,0.43746757365042016,0,-1.4890428695279747,0.9923450810182353,0.14012166938988344,1
1,44,1,9130,1,39,140.0,1,4,4,2,10,0.9218030504385023,1,0,0,1,1,0,20,0,1,5,8,2,0.1790610984085565,0,1,5,13,2,0.24525801178129036,0,0.4256954122332026,1.7879738048661231,-0.7498720732409514,0
1,1,3,171,1,1,140.0,1,37,37,9,9,-0.18513650719532032,1,0,0,1,1,0,18,0,0,0,0,0,-2.1994239442345584,0,0,0,0,0,-1.9651519497137022,0,-1.4890428695279747,0.9923450810182353,0.14012166938988344,2
1,43,1,9147,1,1,122.0,1,1,38,1,7,-0.5658673104579083,0,0,0,1,1,0,21,0,0,5,11,2,-0.027763687908236103,0,0,5,13,0,-1.9651519497137022,0,0.4256954122332026,1.7879738048661231,-0.7498720732409514,0
1,17,1,9670,1,1,141.0,1,19,37,5,8,0.23084714822121105,0,0,0,1,1,0,18,0,0,6,6,6,0.5927106710421417,0,0,6,0,0,-1.9651519497137022,0,0.4256954122332026,1.7879738048661231,-0.7498720732409514,0
1,44,1,9003,1,1,120.0,1,1,3,144,123,-0.4883110357192333,0,0,0,1,1,0,19,0,0,6,17,1,0.07564870525016021,0,0,6,19,0,-1.9651519497137022,0,1.7397314879516577,-0.6712422506637118,-0.40621112311617363,1
5,7,1,9070,1,3,140.0,1,37,37,7,7,0.9218030504385023,0,0,0,0,1,0,30,0,0,6,6,1,-0.1311760810666324,0,0,6,6,0,-1.9651519497137022,0,1.476924272807967,1.1370048489905784,-1.7896667428492534,0
1,39,1,9003,1,12,133.1,1,19,1,9,1,0.2167460073596345,0,0,0,1,1,0,29,0,0,6,17,0,-2.1994239442345584,2,0,6,8,0,-1.9651519497137022,0,1.476924272807967,1.1370048489905784,-1.7896667428492534,0
1,17,2,9119,1,1,137.0,1,1,1,4,4,0.24494828908278962,1,0,1,1,1,0,18,0,0,5,10,1,0.28247349156695284,0,0,5,7,3,0.08508337689034876,2,-1.4890428695279747,0.9923450810182353,0.14012166938988344,0
1,1,2,9670,1,1,122.0,1,1,1,9,9,-0.7632832825199921,1,0,0,1,1,1,18,0,0,5,6,4,0.33417968814615095,0,0,5,5,5,0.37980470508968106,0,-0.8132528877299118,-1.4668709745115993,-1.3755112388527264,0
1,44,1,9003,1,39,130.0,1,1,1,3,10,0.2167460073596345,0,0,0,1,1,0,22,0,4,10,21,5,0.1583786197768773,1,2,7,13,6,0.2772929387594786,0,1.476924272807967,1.1370048489905784,-1.7896667428492534,0
1,43,2,9991,0,1,140.0,1,37,37,5,5,-0.18513650719532032,1,0,0,0,1,0,27,0,0,5,5,0,-2.1994239442345584,0,0,5,5,0,-1.9651519497137022,0,0.4256954122332026,1.7879738048661231,-0.7498720732409514,0
1,17,6,9670,1,1,125.0,1,38,1,9,7,-0.1357825141797994,1,0,0,1,1,0,20,0,0,6,8,4,0.7478292607797362,0,0,6,10,5,0.7257819164541148,0,-0.2876384574425296,0.12438647318417584,0.7657608350016585,2
1,51,1,8014,0,2,110.0,1,19,38,9,10,-1.1933680787981011,0,0,0,1,1,0,42,0,8,12,12,11,0.7901343307081715,0,7,11,11,10,0.7642238288279407,0,-0.17500679380951956,-0.454252598705197,0.8891263042772198,2
1,1,1,9003,1,1,133.1,1,38,38,4,8,-0.8408395572586672,0,0,1,1,1,0,21,0,8,12,13,12,0.8074902568326571,0,4,12,14,12,0.8144940219321748,0,1.476924272807967,1.1370048489905784,-1.7896667428492534,2
1,43,1,9500,1,1,132.0,1,1,38,7,7,0.1885437256364794,0,1,0,1,1,0,23,0,0,7,10,6,0.43414500153260094,0,0,8,10,7,0.3317523146223986,0,1.7397314879516577,-0.6712422506637118,-0.40621112311617363,2
1,51,1,9070,1,1,122.0,1,38,38,9,9,0.13213916219017116,1,0,0,1,1,0,21,0,4,12,13,5,0.5306632351471038,0,4,12,12,4,0.62967713551955,0,-1.0009723271182625,0.12438647318417584,1.545606837207885,0
1,1,3,171,1,1,155.0,1,4,3,1,1,1.2179270085316258,1,0,0,1,1,0,19,0,0,0,0,0,-2.1994239442345584,0,0,0,0,0,-1.9651519497137022,0,0.4256954122332026,1.7879738048661231,-0.7498720732409514,2
2,39,1,9238,1,1,120.0,1,37,37,7,7,0.4987688245911816,0,0,0,1,1,1,40,0,0,6,7,6,0.3514150870058838,0,0,6,10,4,0.4855199641177026,0,-1.0009723271182625,0.12438647318417584,1.545606837207885,0
1,43,1,9147,1,1,129.0,1,19,1,9,5,-1.0523566701823275,0,0,0,1,1,0,22,0,5,9,9,5,0.11701366251351858,0,5,9,14,7,0.19720562131400793,2,0.4256954122332026,1.7879738048661231,-0.7498720732409514,0
1,1,2,9500,1,1,144.0,1,38,37,9,9,0.13213916219017116,1,0,0,1,1,0,19,0,0,7,7,6,0.5306632351471038,0,0,7,7,6,0.5720142669588109,0,-1.4890428695279747,0.9923450810182353,0.14012166938988344,2
1,39,1,9119,1,1,130.0,1,19,37,9,9,0.4987688245911816,0,0,0,1,1,1,24,0,0,5,8,5,0.2480026938474875,0,0,5,8,4,0.7257819164541148,0,0.4256954122332026,1.7879738048661231,-0.7498720732409514,1
1,1,1,9254,1,1,133.1,1,3,1,2,4,-0.1357825141797994,0,0,0,1,1,0,21,0,0,6,10,5,0.1445903006890912,0,0,6,14,2,0.24525801178129036,0,0.4256954122332026,1.7879738048661231,-0.7498720732409514,1
1,17,4,9119,1,1,133.0,1,3,1,9,3,-0.26269278193399537,1,0,0,1,1,0,18,0,0,5,5,5,0.6133931496738209,0,0,5,6,5,0.8411076535755927,0,-1.0009723271182625,0.12438647318417584,1.545606837207885,2
1,17,3,9119,1,1,131.0,1,37,37,9,7,-0.6011201626118517,0,0,0,1,1,0,18,0,0,5,10,0,-2.1994239442345584,0,0,5,10,2,0.24525801178129036,4,-1.4890428695279747,0.9923450810182353,0.14012166938988344,0
1,51,1,9670,1,1,133.1,1,3,1,3,10,-0.7562327120892028,0,0,0,1,1,0,24,0,0,6,11,5,0.4597518798384894,0,0,6,12,5,0.6617120624977382,0,-0.17500679380951956,-0.454252598705197,0.8891263042772198,0
1,39,1,9119,1,1,133.1,1,37,19,9,3,-0.27679392279557297,0,0,0,1,1,1,28,0,0,5,16,3,0.765064659639469,0,0,5,9,5,0.42373831923119665,0,-0.8132528877299118,-1.4668709745115993,-1.3755112388527264,1
1,17,1,9670,1,1,118.0,1,19,38,7,9,-0.9465981137204973,1,0,0,1,0,1,19,0,0,6,9,5,0.5927106710421417,0,0,6,6,6,0.7257819164541148,0,0.3130637486001926,-0.5265824826913685,0.7877903830865802,2
1,51,1,9085,1,40,120.0,1,3,3,4,2,-0.1357825141797994,0,0,0,1,0,0,28,0,0,6,8,6,0.7847622583363063,0,0,6,12,4,1.0333172154447225,0,-0.17500679380951956,-0.454252598705197,0.8891263042772198,1
1,17,3,9853,1,1,133.1,1,12,1,4,0,0.5551733880374918,1,0,0,1,0,0,18,0,0,6,12,0,-2.1994239442345584,0,0,6,12,0,-1.9651519497137022,0,-1.4890428695279747,0.9923450810182353,0.14012166938988344,0
1,1,1,171,1,1,145.0,1,3,1,4,3,1.6198095230865817,1,0,0,0,0,0,19,0,0,0,0,0,-2.1994239442345584,0,0,0,0,0,-1.9651519497137022,0,1.7397314879516577,-0.6712422506637118,-0.40621112311617363,2
1,1,1,9500,1,1,125.0,1,1,1,4,4,-0.5024121765808108,1,0,0,1,0,1,19,0,0,8,8,8,0.4538795332269946,0,0,8,8,8,0.5006564671148964,0,-0.8132528877299118,-1.4668709745115993,-1.3755112388527264,2
1,43,1,9130,1,1,125.0,1,39,3,3,2,-0.1357825141797994,1,0,0,1,0,0,21,0,0,5,6,0,-2.1994239442345584,5,0,5,6,4,0.6777295259868324,1,-0.2876384574425296,0.12438647318417584,0.7657608350016585,2
1,1,3,9500,1,1,148.0,1,1,19,4,5,0.5763250993298566,1,0,1,1,0,0,18,0,0,7,0,0,-2.1994239442345584,0,0,8,0,0,-1.9651519497137022,0,0.8762220667652447,-1.1052215545807416,0.347199421388147,0
1,1,4,9070,1,1,139.0,1,3,19,1,5,0.8019433531150956,1,0,0,1,0,0,19,0,0,6,6,6,0.8340062550783996,0,0,6,6,6,0.5656072815631732,0,-0.8132528877299118,-1.4668709745115993,-1.3755112388527264,2
1,17,2,9500,1,1,130.0,1,38,38,7,7,-0.3120467749495163,1,0,0,1,0,0,19,0,0,8,8,7,0.6831226490606255,0,0,8,8,7,0.7137001725651982,0,-0.2876384574425296,0.12438647318417584,0.7657608350016585,2
1,1,1,9070,1,1,148.0,1,3,1,2,10,1.4858486849015964,1,0,0,1,0,0,20,0,7,12,12,10,0.8409004146222927,0,8,12,12,12,0.837904160877774,0,1.476924272807967,1.1370048489905784,-1.7896667428492534,2
1,1,2,9773,1,1,130.0,1,1,1,9,4,-0.05117566901033506,1,0,0,1,0,0,18,0,0,6,6,6,0.21353189612802181,0,0,6,6,5,0.37980470508968106,0,0.4256954122332026,1.7879738048661231,-0.7498720732409514,2
1,43,4,9500,1,6,134.0,1,37,37,9,9,0.20264486649805794,1,0,0,1,0,0,20,0,0,7,7,6,0.8719241325698117,0,0,7,7,6,0.8891600440428751,0,-1.4890428695279747,0.9923450810182353,0.14012166938988344,2
1,39,1,9085,1,19,133.1,1,19,37,7,90,-1.6164023046454217,0,0,0,1,0,0,26,0,0,5,11,1,0.28247349156695284,1,0,5,12,0,-1.9651519497137022,4,-0.2876384574425296,0.12438647318417584,0.7657608350016585,0
1,18,4,9500,1,1,137.0,1,3,1,3,4,-0.01592281685639167,1,0,0,1,0,0,18,0,0,7,8,7,0.6314903184765404,0,0,8,9,8,1.0375885390418143,0,0.8762220667652447,-1.1052215545807416,0.347199421388147,0
1,39,1,8014,0,1,130.0,1,37,37,9,9,-0.4883110357192333,0,0,0,1,0,0,58,0,0,6,14,5,0.3652034060936699,0,0,6,10,5,0.2644789679682033,0,-0.8132528877299118,-1.4668709745115993,-1.3755112388527264,2
1,1,2,9500,1,1,137.0,1,1,3,4,3,-0.1639847959029545,0,0,0,1,0,0,18,0,0,7,10,7,0.5716145428378289,0,0,8,8,8,0.6378460418989881,0,1.476924272807967,1.1370048489905784,-1.7896667428492534,2
1,44,1,9085,1,1,130.0,1,1,1,4,3,0.2167460073596345,1,0,0,1,0,0,20,0,0,6,13,5,0.24110853430359444,0,0,6,19,4,0.3413627927158553,0,0.3130637486001926,-0.5265824826913685,0.7877903830865802,1
1,17,1,9991,0,1,140.0,1,38,37,6,7,0.026380605728339997,0,0,0,1,0,0,20,0,0,5,0,0,-2.1994239442345584,0,0,5,0,0,-1.9651519497137022,0,-0.17500679380951956,-0.454252598705197,0.8891263042772198,0
1,2,1,9147,1,1,150.0,1,37,37,9,9,-0.34729962710345974,1,0,0,1,0,0,29,0,13,15,19,13,0.23474469472461623,0,12,14,17,14,0.3276335382966318,0,-0.8132528877299118,-1.4668709745115993,-1.3755112388527264,2
1,7,1,9238,1,3,130.0,1,1,1,4,10,-0.12873194374901112,0,0,1,0,0,0,27,0,0,6,8,0,-2.1994239442345584,0,0,5,6,0,-1.9651519497137022,0,1.7397314879516577,-0.6712422506637118,-0.40621112311617363,0
1,1,1,9085,1,1,133.1,1,19,38,5,7,-1.1933680787981011,1,0,0,1,0,1,21,0,0,6,8,6,0.5483910739742578,0,0,6,11,6,0.5335723545849851,0,-0.17500679380951956,-0.454252598705197,0.8891263042772198,2
1,1,1,9238,1,1,134.0,1,1,19,4,9,0.20264486649805794,0,0,0,1,0,1,20,0,0,6,6,6,0.21353189612802181,0,0,6,8,6,0.18118815782491365,0,1.476924272807967,1.1370048489905784,-1.7896667428492534,2
1,17,1,9238,1,1,125.0,1,19,38,3,7,-0.8478901276894555,0,0,0,1,0,1,19,0,0,6,13,6,0.1790610984085565,0,0,6,9,5,0.37980470508968106,0,-0.17500679380951956,-0.454252598705197,0.8891263042772198,2
1,1,1,9500,1,1,141.0,1,37,38,6,6,-0.09347909159506772,1,0,0,1,0,1,22,0,0,7,9,6,0.5061889687662839,0,0,8,12,6,0.5624037888653546,0,-0.17500679380951956,-0.454252598705197,0.8891263042772198,2
1,18,3,9070,1,1,138.0,1,38,37,9,7,-0.12873194374901112,1,0,0,1,0,1,19,0,0,6,6,6,0.42035668244481444,0,0,6,6,6,0.5335723545849851,0,1.476924272807967,1.1370048489905784,-1.7896667428492534,2
1,17,1,9773,1,1,116.0,1,37,1,9,8,-0.7914855642431462,1,0,1,0,0,0,19,0,0,6,6,3,0.1445903006890912,0,0,6,6,0,-1.9651519497137022,0,0.3130637486001926,-0.5265824826913685,0.7877903830865802,0
1,1,3,9853,1,1,122.0,1,3,3,2,2,-1.0100532475975958,1,0,0,1,0,0,23,0,0,6,8,5,0.6133931496738209,0,0,6,8,5,0.2644789679682033,0,-1.4890428695279747,0.9923450810182353,0.14012166938988344,1
1,1,3,9773,1,1,131.0,1,1,1,4,4,0.01933003529755172,1,0,0,1,0,1,18,0,0,6,6,6,0.5237690756032107,0,0,6,7,5,0.5720142669588109,0,0.3130637486001926,-0.5265824826913685,0.7877903830865802,0
1,44,1,9130,1,39,140.0,1,1,19,4,8,0.9218030504385023,0,0,0,1,0,0,19,0,0,6,0,0,-2.1994239442345584,0,0,6,0,0,-1.9651519497137022,0,0.4256954122332026,1.7879738048661231,-0.7498720732409514,0
1,44,1,9003,1,39,140.0,1,1,1,4,3,0.9218030504385023,1,0,0,1,0,0,20,0,0,6,10,5,0.21353189612802181,0,0,6,7,5,0.45668852983733305,0,0.3130637486001926,-0.5265824826913685,0.7877903830865802,2
1,1,4,9238,1,1,127.0,1,1,38,9,7,-0.46010875399607815,1,0,0,1,0,1,19,0,0,6,6,6,0.5927106710421417,0,0,6,7,6,0.6159478811003265,0,-0.17500679380951956,-0.454252598705197,0.8891263042772198,2
1,39,1,9085,1,19,133.1,1,37,37,9,9,-1.8984251218769688,1,0,1,0,0,1,26,0,0,6,7,0,-2.1994239442345584,0,0,6,6,0,-1.9651519497137022,0,0.8762220667652447,-1.1052215545807416,0.347199421388147,0
1,1,1,9238,1,1,117.0,1,1,19,4,7,-0.9465981137204973,1,0,0,1,0,1,18,0,0,6,6,6,0.5237690756032107,0,0,6,7,6,0.7532404252925619,0,-0.17500679380951956,-0.454252598705197,0.8891263042772198,2
1,1,1,9085,1,1,150.0,1,37,37,4,9,0.3648079864061963,1,0,1,1,0,0,29,0,4,5,11,4,0.3858858847253491,2,1,5,11,2,0.43746757365042016,0,0.4256954122332026,1.7879738048661231,-0.7498720732409514,0
1,44,1,9003,1,39,160.0,1,3,1,2,6,2.3319171365962377,1,0,0,0,0,0,20,0,0,6,10,6,0.5668575727525427,0,0,6,10,6,0.5335723545849851,0,1.7397314879516577,-0.6712422506637118,-0.40621112311617363,2
1,1,1,9070,1,1,128.0,1,19,2,7,3,-0.04412509857954678,1,0,0,1,0,0,19,0,0,6,6,6,0.5237690756032107,0,0,6,6,6,0.4695025006286083,0,1.476924272807967,1.1370048489905784,-1.7896667428492534,2
1,44,1,9085,1,39,160.0,1,1,1,4,4,2.3319171365962377,1,0,0,1,0,0,23,0,1,6,12,4,0.5720281924104625,0,1,6,17,2,0.62967713551955,0,0.3130637486001926,-0.5265824826913685,0.7877903830865802,1
1,43,1,9556,1,1,126.0,1,2,3,3,2,-1.8984251218769688,0,0,0,1,0,0,25,0,2,7,10,3,0.4892982778837454,0,1,8,10,3,0.2772929387594786,4,-0.2876384574425296,0.12438647318417584,0.7657608350016585,1
1,18,1,9500,1,1,135.0,1,3,3,1,1,-0.07937795073349017,1,0,0,1,0,0,18,0,0,8,8,7,0.5212083877726225,0,0,8,8,7,0.5632275441305084,0,-0.2876384574425296,0.12438647318417584,0.7657608350016585,2
1,1,3,9070,1,1,139.0,1,1,38,4,7,1.0769155999158524,1,0,0,1,0,1,19,0,0,6,6,6,0.4548274801642801,0,0,6,6,6,0.5015374276067969,0,-0.8132528877299118,-1.4668709745115993,-1.3755112388527264,2
1,17,2,9853,1,1,125.0,1,1,19,5,5,-0.5306144583039649,1,0,0,1,0,0,18,0,0,7,10,7,0.3120198896122088,0,0,7,7,7,0.5610308634234321,0,0.3130637486001926,-0.5265824826913685,0.7877903830865802,2
1,1,2,9500,1,1,106.0,1,1,19,4,4,-1.4471886143064931,1,0,0,1,0,1,19,0,0,7,9,5,0.5596187052314548,0,0,7,9,6,0.41550076657966256,0,0.3130637486001926,-0.5265824826913685,0.7877903830865802,1
1,7,1,8014,0,40,120.0,1,37,19,9,3,-0.4883110357192333,0,0,0,1,0,0,36,0,6,10,15,4,0.4892982778837454,0,5,9,10,4,0.6777295259868324,0,-1.0009723271182625,0.12438647318417584,1.545606837207885,0
1,44,1,9003,1,39,150.0,1,1,38,4,9,1.62686009351737,0,0,0,1,1,1,20,0,0,6,18,3,0.28247349156695284,0,0,6,17,3,0.2772929387594786,0,1.476924272807967,1.1370048489905784,-1.7896667428492534,1
1,17,2,171,1,1,130.0,41,1,1,2,3,1.5281521074863282,1,0,0,1,1,0,20,1,0,0,0,0,-2.1994239442345584,0,0,0,0,0,-1.9651519497137022,0,-0.17500679380951956,-0.454252598705197,0.8891263042772198,0
1,1,1,9238,1,1,116.0,1,38,38,9,8,-1.2850254943983537,1,0,0,1,1,0,18,0,0,6,9,5,0.07564870525016021,0,0,6,12,0,-1.9651519497137022,0,-0.17500679380951956,-0.454252598705197,0.8891263042772198,0
1,44,1,9003,1,39,130.0,1,3,1,4,6,0.2167460073596345,0,0,0,1,1,0,19,0,0,6,8,5,0.1790610984085565,0,0,6,11,6,0.21322308480310218,0,0.3130637486001926,-0.5265824826913685,0.7877903830865802,1
1,17,1,9238,1,1,140.0,1,1,44,4,2,-0.1639847959029545,1,0,1,0,1,0,20,0,3,9,9,3,0.5582398733226764,0,2,6,6,2,0.43746757365042016,0,-1.0009723271182625,0.12438647318417584,1.545606837207885,0
1,1,2,9500,1,1,134.0,1,19,19,4,7,0.2872517116675213,1,0,0,1,1,0,18,0,0,7,9,7,0.8190689093999645,0,0,8,10,8,0.6242952677872142,0,1.476924272807967,1.1370048489905784,-1.7896667428492534,2
1,44,1,9130,1,39,130.0,1,3,1,3,6,0.2167460073596345,1,0,1,1,1,0,20,0,2,6,9,4,0.07564870525016021,0,1,6,13,3,0.08508337689034876,0,0.3130637486001926,-0.5265824826913685,0.7877903830865802,0
1,18,1,9119,1,1,122.0,1,19,1,90,3,-0.7632832825199921,1,0,1,0,1,0,24,0,0,5,8,0,-2.1994239442345584,0,0,5,5,0,-1.9651519497137022,0,-0.8132528877299118,-1.4668709745115993,-1.3755112388527264,0
1,17,1,9773,1,1,128.0,1,19,38,5,7,-0.09347909159506772,1,0,0,1,1,0,19,0,0,6,6,0,-2.1994239442345584,0,0,6,0,0,-1.9651519497137022,0,-1.0009723271182625,0.12438647318417584,1.545606837207885,0
1,17,1,9119,1,1,130.0,1,19,19,7,9,-0.39665362011898064,1,0,0,1,1,0,18,0,0,5,9,1,0.28247349156695284,0,0,5,10,2,0.3413627927158553,3,-1.4890428695279747,0.9923450810182353,0.14012166938988344,0
1,1,3,9119,1,1,113.0,1,4,38,2,7,-1.3766829099986062,1,0,0,1,1,0,18,0,0,5,8,5,0.696123064200538,0,0,5,6,5,0.5720142669588109,0,-1.0009723271182625,0.12438647318417584,1.545606837207885,2
1,1,1,9254,1,1,126.0,1,1,19,4,4,-0.7068787190736819,0,0,0,1,1,0,18,0,0,6,8,6,0.6074838700647697,0,0,6,7,5,0.30292088034202946,0,-1.0009723271182625,0.12438647318417584,1.545606837207885,2
1,43,2,9670,1,1,135.0,1,3,19,1,7,-0.24154107064162955,1,0,0,1,1,0,22,0,0,6,12,0,-2.1994239442345584,0,0,6,6,0,-1.9651519497137022,0,1.7397314879516577,-0.6712422506637118,-0.40621112311617363,0
